doc_id,case_number,court_name,court_level,judgment_date,first_instance_case_number,region,doc_type,case_type_primary,case_type_secondary,procedure_stage,is_appeal,plaintiff_types,defendant_types,vc_involved,currency_types,activity_type,total_amount_cny,legal_characterization,vc_property_legality,contract_validity,reason_for_invalidity,cited_laws,cited_policies,judicial_framing,outcome_summary,reasoning_summary,agreement_rate,final_label_source,models_used,amount_mean_regex,amount_max_regex,amount_median_regex,amount_count_regex,contract_validity_regex,case_amount
02339be5-5eab-4a85-b5c2-a998010d5150,(2018)湘1382刑初355号,涟源市人民法院,基层法院,2018-09-27,,,,,,一审,0,,,,,,383495563.47,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,383495563.47,383495563.47,383495563.47,1,1,383495563.47
0233c92c-3a6e-495a-a64a-086ac1a7a0d7,(2015)穗天法知民初字第933号,广州市天河区人民法院,基层法院,2015-11-20,,,,,,一审,0,,,,,,3050,著作权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,3050,3050,3050,1,1,3050
02356923-5102-4bda-9c3a-ae0c011c4f2c,(2021)湘0581刑初428号,武冈市人民法院,基层法院,2021-12-09,,,,,,一审,0,,,,,场外交易(OTC),140000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,140000,140000,140000,1,1,140000
023e6f46-653d-4fcb-8e50-aa0e00420d0f,(2017)黑0110刑初230号,哈尔滨市香坊区人民法院,基层法院,2018-02-13,,,,,,一审,0,,,,,虚拟货币购买,70735,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,70735,70735,70735,1,1,70735
024330a1-a171-4d78-ba8b-aa8600cc5db9,(2018)皖0503刑初379号,马鞍山市花山区人民法院,基层法院,2018-12-20,,,,,,一审,0,,,,,挖矿,20759,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,20759,20759,20759,1,1,20759
02486919-9965-4935-af28-a976017e87c7,(2018)湘1021刑初205号,桂阳县人民法院,基层法院,2018-09-17,,,,,,一审,0,,,,,发币/ICO,1050934.69,组织、领导传销活动罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,1050934.69,1050934.69,1050934.69,1,1,1050934.69
0248a5e3-27df-4b83-8591-ac9b00c9dda6,(2020)鄂0192刑初641号,武汉东湖新技术开发区人民法院,基层法院,2020-12-07,,,,,,一审,0,,,,,,151548.04,非法拘禁罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,151548.04,151548.04,151548.04,1,1,151548.04
024fd749-083a-49e7-b717-aaa400b10a39,(2019)鲁0104民初835号,济南市槐荫区人民法院,基层法院,2019-06-27,,,,,,一审,0,,,,,发币/ICO,14000,合同无效,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,14000,14000,14000,1,1,14000
02525d32-49ae-49b2-961a-a9f300fcd3fc,(2018)苏0412刑初1384号,常州市武进区人民法院,基层法院,2019-01-29,,,,,,一审,0,,,,,虚拟货币交易,2455852.91,诈骗罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,2455852.91,2455852.91,2455852.91,1,1,2455852.91
025815cf-08bf-445b-a1a3-b103014bfeab,（2023）甘0723刑初48号,临泽县人民法院,基层法院,2023-06-30,,,,,,一审,0,,,,,,1117000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1117000,1117000,1117000,1,1,1117000
02693144-6dcd-4235-b783-b12501264568,（2023）浙0281刑初351号,余姚市人民法院,基层法院,2023-04-07,,,,,,一审,0,,,,,,20000,侵犯公民个人信息罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,20000,20000,20000,1,1,20000
026fee52-1a65-4ad8-a308-af73001777cc,（2022）湘1321民初1015号,双峰县人民法院,基层法院,2022-12-16,,,,,,一审,0,,,,,场外交易(OTC),970530,中介合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,970530,970530,970530,1,1,970530
027a0dcf-72ba-4eae-a5f9-b2300183849c,(2024)陕0111民初119号,西安市灞桥区人民法院,基层法院,2024-11-01,,,,,,一审,0,,,,,,43600,合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,43600,43600,43600,1,1,43600
027c923d-1bc6-4c8e-b535-b17f00f2534b,（2024）豫0329刑初91号,伊川县人民法院,基层法院,2024-03-28,,,,,,一审,0,,,,,场外OTC/私下转账,13800,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,13800,13800,13800,1,1,13800
02838e60-a1ec-4304-ab9a-a70000f4f3c4,(2016)黑1102刑初120号,黑河市爱辉区人民法院,基层法院,2016-12-08,,,,,,一审,0,,,,,,400000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,400000,400000,400000,1,1,400000
02842291-4298-44d3-9059-adfb00230f18,（2021）赣1022刑初53号,黎川县人民法院,基层法院,2021-07-09,,,,,,一审,0,,,,,场外OTC/私下转账,273405,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,273405,273405,273405,1,1,273405
02875b35-2793-472a-ba06-ad2600d66dbf,（2021）豫1323刑初142号,西峡县人民法院,基层法院,2021-04-29,,,,,,一审,0,,,,,委托理财/代投,170920,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,170920,170920,170920,1,1,170920
02882eaa-a2e0-45eb-895d-ae0c00f33925,(2021)粤0113民初10180号,广州市番禺区人民法院,基层法院,2021-10-22,,,,,,一审,0,,,,,委托理财/代投,670000,合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,670000,670000,670000,1,1,670000
028a064f-0c43-457d-a020-b17e0130f9f6,（2024）苏0312民初38号,徐州市铜山区人民法院,基层法院,2024-03-15,,,,,,一审,0,,,,,委托理财/代投,181600,不当得利,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,181600,181600,181600,1,1,181600
028d3475-48f9-4855-a7a1-a92e00b40239,(2016)苏0303刑初452号,徐州市云龙区人民法院,基层法院,2018-06-07,,,,,,一审,0,,,,,发币/ICO,142000000,组织、领导传销活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,142000000,142000000,142000000,1,1,142000000
028fd645-b69e-4cfb-914d-b04200a1bee4,（2023）陕0825民初567号,定边县人民法院,基层法院,2023-06-21,,,,,,一审,0,,,,,,202955.09,不当得利,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,202955.09,202955.09,202955.09,1,1,202955.09
02918b71-09d7-4bc5-b3b8-a93701330a5a,(2018)鄂01民终5652号,湖北省武汉市中级人民法院,中院,2018-08-03,不适用,,,,,二审,1,,,,,虚拟货币兑换,1920000,委托合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,1920000,1920000,1920000,1,1,1920000
0295c03e-a541-495a-9182-ad3400ad251c,(2021)粤03民终106号,广东省深圳市中级人民法院,中院,2021-03-19,不适用,,,,,二审,1,,,,,场外交易(OTC),334000,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,334000,334000,334000,1,1,334000
0298f336-8725-4e50-ba13-ae0f01791d44,(2021)沪0106刑初1316号,静安区人民法院,基层法院,2021-11-18,,,,,,一审,0,,,,,其他,300000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,300000,300000,300000,1,1,300000
029dcccb-828b-45b1-a28b-ae1b00327b04,(2021)辽0211刑初669号,大连市甘井子区人民法院,基层法院,2021-12-24,,,,,,一审,0,,,,,,50869741,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,50869741,50869741,50869741,1,1,50869741
02a11160-7a8c-4ff4-9f93-ac1c0014ebc2,(2020)辽02民终5452号,辽宁省大连市中级人民法院,中院,2020-08-11,,,,,,二审,1,,,,,委托理财/代投,43000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,43000,43000,43000,1,1,43000
02a1b4a3-84f8-4f51-8622-aad8003721fe,(2019)皖0406民初2649号,淮南市潘集区人民法院,基层法院,2019-07-08,,,,,,一审,0,,,,,买卖合同,1670100,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,1670100,1670100,1670100,1,1,1670100
02aaeb17-8f3e-48c5-860f-b12501244f0e,(2023)川1528刑初123号,兴文县人民法院,基层法院,2023-09-05,,,,,,一审,0,,,,,交易所炒币,10200000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,10200000,10200000,10200000,1,1,10200000
02ad55e7-4229-4ce6-984d-afb90019dfc9,(2023)湘1022刑初26号,宜章县人民法院,基层法院,2023-02-16,,,,,,一审,0,,,,,虚拟货币购买,120000,贷款诈骗罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,120000,120000,120000,1,1,120000
02afa232-6c58-40ae-b1d4-31666e170051,（2021）京0108民初67072号,海淀区人民法院,基层法院,2022-06-27,,,,,,一审,0,,,,,,189588.37,民间借贷合同,,部分无效,,,,,,,1.0,majority_vote,QWEN3_32B,189588.37,189588.37,189588.37,1,1,189588.37
02bec62f-8a8c-4159-923a-b0c400aa008a,（2023）沪0117刑初335号,松江区人民法院,基层法院,2023-04-10,,,,,,一审,0,,,,,交易所炒币,30000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,30000,30000,30000,1,1,30000
02c1c594-0ea5-4a55-97d6-ad1300acf5f9,(2021)鄂2802刑初2号,利川市人民法院,基层法院,2021-04-19,,,,,,一审,0,,,,,场外交易(OTC),36726.6,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,36726.6,36726.6,36726.6,1,1,36726.6
02c5e8f0-d406-4ec3-8e9a-ae8d01014e8a,（2021）豫1481民初9139号,永城市人民法院,基层法院,2021-11-15,,,,,,一审,0,,,,,委托理财/代投,100000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
02c69a20-f179-4dab-a178-aa9300a79fee,(2018)渝0233民初3890号,忠县人民法院,基层法院,2018-12-12,,,,,,一审,0,,,,,虚拟货币投资,130000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,130000,130000,130000,1,1,130000
02c86253-0e45-4fc9-9608-ab2e008b6eb5,(2019)豫1121民初3110号,舞阳县人民法院,基层法院,2019-12-05,,,,,,一审,0,,,,,委托理财/代投,100000,不当得利,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
02cc4469-3be6-4aed-a9c5-b10e00c75f95,（2022）浙0402刑初524号,嘉兴市南湖区人民法院,基层法院,2023-01-16,,,,,,一审,0,,,,,,356000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,356000,356000,356000,1,1,356000
02d1e762-8f2d-4a2e-98b8-ad9600e62361,（2021）粤0303民初17686号,深圳市罗湖区人民法院,基层法院,2021-07-25,,,,,,一审,0,,,,,虚拟货币借贷,1200000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,1200000,1200000,1200000,1,1,1200000
02d390bc-37f1-4bc5-960b-abf80036bc89,(2020)桂12民终3号,广西壮族自治区河池市中级人民法院,中院,2020-03-16,,,,,,二审,1,,,,,委托理财/代投,17000,委托理财/代投,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,17000,17000,17000,1,1,17000
02d4e9f0-d106-4024-a243-add000b873c7,(2021)鲁07民终4349号,山东省潍坊市中级人民法院,中院,2021-08-30,不适用,,,,,二审,1,,,,,委托理财/代投,93150,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,93150,93150,93150,1,1,93150
02da92d4-406b-4d21-931d-aca300a7b530,(2019)粤06民终11772号,广东省佛山市中级人民法院,中院,2019-11-29,,,,,,二审,1,,,,,虚拟货币投资,41485.5,财产损害赔偿,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,41485.5,41485.5,41485.5,1,1,41485.5
02e20479-c533-4e1e-be21-ac71004158e9,(2020)粤0606民初2295号,佛山市顺德区人民法院,基层法院,2020-05-29,,,,,,一审,0,,,,,委托理财/代投,22500,委托合同,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,22500,22500,22500,1,1,22500
02e6dc05-1184-4d48-92b9-b21c00167185,（2024）鄂0704刑初456号,鄂州市鄂城区人民法院,基层法院,2024-08-15,,,,,,一审,0,,,,,,43093,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,43093,43093,43093,1,1,43093
02f511e5-5f46-46e6-9ce2-b1070130d473,（2023）苏0281刑初2027号,江阴市人民法院,基层法院,2023-12-29,,,,,,一审,0,,,,,,1400000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1400000,1400000,1400000,1,1,1400000
02fad6cf-c97a-4c6a-8595-b13900c62543,（2024）浙0482刑初171号,平湖市人民法院,基层法院,2024-03-07,,,,,,一审,0,,,,,技术服务,102652,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,102652,102652,102652,1,1,102652
02fdb84d-1891-4444-817b-aff0009040a3,(2022)陕1002民初2017号,商洛市商州区人民法院,基层法院,2022-12-31,,,,,,一审,0,,,,,委托理财/代投,45000,委托合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,45000,45000,45000,1,1,45000
0309410e-142f-403d-958d-aad400329240,(2019)辽02民终7215号,辽宁省大连市中级人民法院,中院,2019-09-18,不适用,,,,,二审,1,,,,,委托理财/代投,33505,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,33505,33505,33505,1,1,33505
030dfabf-b87d-4d8c-8df6-acc50098f58f,(2019)闽0525刑初133号,永春县人民法院,基层法院,2019-06-21,,,,,,一审,0,,,,,,3110330,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,3110330,3110330,3110330,1,1,3110330
0311ed59-d7b1-45d2-bcb5-a88f010541a7,(2017)湘0105民初6277号,长沙市开福区人民法院,基层法院,2018-01-09,,,,,,一审,0,,,,,虚拟货币借贷,78408555.0,非法金融活动,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,78408555.0,78408555.0,78408555.0,1,1,78408555.0
03174a61-5e65-4e57-86f4-aebb0171882d,(2021)豫0203刑初58号,开封市顺河回族区人民法院,基层法院,2021-04-12,,,,,,一审,0,,,,,帮助信息网络犯罪活动,3719900,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,3719900,3719900,3719900,1,1,3719900
03260991-5de5-4334-9667-b25701536c9b,（2024）湘0626刑初515号,平江县人民法院,基层法院,2024-11-15,,,,,,一审,0,,,,,交易所炒币,530000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,530000,530000,530000,1,1,530000
0330f73c-905b-4a73-83c2-ac06017f3bb0,(2020)川3401刑初73号,西昌市人民法院,基层法院,2020-05-25,,,,,,一审,0,,,,,虚拟货币借贷,1885500,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,1885500,1885500,1885500,1,1,1885500
033774f4-4ad2-431e-989e-acbf003b5e54,(2020)皖0604刑初120号,淮北市烈山区人民法院,基层法院,2020-12-29,,,,,,一审,0,,,,,场外交易(OTC),2154061,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,2154061,2154061,2154061,1,1,2154061
03384e85-db47-46d1-ad4f-ae83013c13c9,(2020)陕0104民初4211号,西安市莲湖区人民法院,基层法院,2020-11-09,,,,,,一审,0,,,,,挖矿,188970.4,承揽合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,188970.4,188970.4,188970.4,1,1,188970.4
033a2d44-4b93-4749-91f5-ad16010cd553,(2020)苏1102民初2346号,镇江市京口区人民法院,基层法院,2021-03-10,,,,,,一审,0,,,,,挖矿,235000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,235000,235000,235000,1,1,235000
03480f0e-7aa7-4720-8d94-aef10032c55e,(2017)粤1622民初1312号,龙川县人民法院,基层法院,2018-01-29,,,,,,一审,0,,,,,挖矿,74000,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,74000,74000,74000,1,1,74000
035063ae-21e5-46b3-ad27-b226013f2458,（2024）苏0724民初3152号,灌南县人民法院,基层法院,2024-07-23,,,,,,一审,0,,,,,虚拟货币投资,100000,非法金融活动,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
036d104d-851a-497a-a514-af4f00b86181,(2022)沪0104民初668号,上海市徐汇区人民法院,基层法院,2022-09-06,,,,,,一审,0,,,,,委托理财/代投,26,委托合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,26,26,26,1,1,26
036d9e60-7900-4645-abbc-a9a501813439,(2018)湘0105民初1103号,长沙市开福区人民法院,基层法院,2018-10-26,,,,,,一审,0,,,,,,NA,非典型合同关系,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
0379c647-eb7d-432f-a25d-aa610112791f,（2018）津0111刑初834号,西青区人民法院,基层法院,2019-05-17,,,,,,一审,0,,,,,挖矿,73633.26,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,73633.26,73633.26,73633.26,1,1,73633.26
037a84ee-96ee-4dd7-ad59-a8e4003559b4,(2018)赣0323刑初33号,芦溪县人民法院,基层法院,2018-05-02,,,,,,一审,0,,,,,虚拟货币交易,9686513.07,组织、领导传销活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,9686513.07,9686513.07,9686513.07,1,1,9686513.07
037b7dc7-aa87-4464-96fd-ab74000c346a,(2020)京01民再1号,北京市第一中级人民法院,中院,2020-02-21,XXXXXX人民法院民事判决,,,,,再审,1,,,,,非法获取计算机信息系统数据,877750,侵权责任,,,,,,,,,1.0,majority_vote,QWEN3_32B,877750,877750,877750,1,1,877750
037fe006-8281-45c4-9e32-b1b90012c7da,（2023）皖1202刑初499号,阜阳市颍州区人民法院,基层法院,2023-06-21,,,,,,一审,0,,,,,,601423,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,601423,601423,601423,1,1,601423
03838eec-2bf0-4185-b39b-b15400212e47,（2022）闽0982民初2448号,福建省福鼎市人民法院,基层法院,2023-02-27,,,,,,一审,0,,,,,虚拟货币投资,1200000,合同纠纷,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,1200000,1200000,1200000,1,1,1200000
038db647-0e3b-418f-8e52-aebb3ca80aee,(2021)京01民终4053号,北京市第一中级人民法院,中院,2021-08-24,不适用,,,,,二审,1,,,,,虚拟货币借贷,124559,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,124559,124559,124559,1,1,124559
0394a850-5c1d-4084-9dfc-ac2300169d0c,(2020)辽0104民初888号,沈阳市大东区人民法院,基层法院,2020-04-03,,,,,,一审,0,,,,,虚拟货币投资,35486.33,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,35486.33,35486.33,35486.33,1,1,35486.33
03a05067-fc7d-4ffe-a0b9-ac67009b96b7,(2020)鄂9006刑初180号,天门市人民法院,基层法院,2020-06-29,,,,,,一审,0,,,,,交易所炒币,651636,诈骗罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,651636,651636,651636,1,1,651636
03a3c0f8-50e2-4ff5-af43-ac1c0097770c,(2020)皖0102民初1059号,合肥市瑶海区人民法院,基层法院,2020-05-07,,,,,,一审,0,,,,,虚拟货币借贷,152662,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,152662,152662,152662,1,1,152662
03a649ad-599c-4b1e-9014-ac69009e5260,(2020)浙0603刑初715号,绍兴市柯桥区人民法院,基层法院,2020-09-29,,,,,,一审,0,,,,,,NA,组织淫秽表演罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
03a72ed0-c314-431a-9cec-a847013aba87,(2017)鄂0117民初2860号,武汉市新洲区人民法院,基层法院,2017-11-03,,,,,,一审,0,,,,,,29987.11,合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,29987.11,29987.11,29987.11,1,1,29987.11
03a819e5-0c90-4530-af27-a9ba0024f138,(2018)黑0605刑初187号,大庆市红岗区人民法院,基层法院,2018-11-28,,,,,,一审,0,,,,,挖矿,25544.46,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,25544.46,25544.46,25544.46,1,1,25544.46
03af7569-35dd-48b6-b096-ab0d00a8939b,(2019)粤0305民初10322号,深圳市南山区人民法院,基层法院,2019-08-20,,,,,,一审,0,,,,,,12500,劳务合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,12500,12500,12500,1,1,12500
03b10e1d-cd40-42b0-a45f-aa960124f315,(2019)苏0303刑初176号,徐州市云龙区人民法院,基层法院,2019-06-27,,,,,,一审,0,,,,,,5000000,组织、领导传销活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,5000000,5000000,5000000,1,1,5000000
03ba35b4-3994-4d1c-ba12-adf200e664d5,(2021)桂1322刑初210号,象州县人民法院,基层法院,2021-10-29,,,,,,一审,0,,,,,场外交易(OTC),200000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,200000,200000,200000,1,1,200000
03be804b-9a26-4e85-8203-a91500c28552,(2018)粤0705民初1472号,江门市新会区人民法院,基层法院,2018-05-18,,,,,,一审,0,,,,,场外交易(OTC),180000,借款合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,180000,180000,180000,1,1,180000
03c390fb-add7-412a-b001-ade800ee2d55,（2021）吉0582民初1011号,集安市人民法院,基层法院,2021-09-09,,,,,,一审,0,,,,,,36940.26,信用卡合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,36940.26,36940.26,36940.26,1,1,36940.26
03c3e4a9-581f-47ab-bd9c-b18f016c7c5b,（2022）苏0106民初6305号,南京市鼓楼区人民法院,基层法院,2022-11-07,,,,,,一审,0,,,,,虚拟货币借贷,474100,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,474100,474100,474100,1,1,474100
03c867eb-5481-44c7-9715-b19c006485c6,（2024）新0105民初3375号,乌鲁木齐市水磨沟区人民法院,基层法院,2024-05-17,,,,,,一审,0,,,,,委托理财/代投,NA,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
03d3815d-9335-41e1-b0cb-010789895938,(2020)京03刑初104号,北京市第三中级人民法院,中院,2021-03-11,,,,,,一审,0,,,,,,187235123,集资诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,187235123,187235123,187235123,1,1,187235123
03db1035-5ca9-416d-bce1-ac9a003ff465,(2020)皖03民终4266号,安徽省蚌埠市中级人民法院,中院,2020-12-15,,,,,,二审,1,,,,,虚拟货币投资,42811.18,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,42811.18,42811.18,42811.18,1,1,42811.18
03db744d-c38d-472a-951f-ac6801021aba,(2020)豫1623民初3563号,商水县人民法院,基层法院,2020-09-23,,,,,,一审,0,,,,,虚拟货币投资,90000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,90000,90000,90000,1,1,90000
03dd4940-890e-4f4c-80f9-aaa200a05a34,（2019）浙0603民初6119号,绍兴市柯桥区人民法院,基层法院,2019-07-26,,,,,,一审,0,,,,,,132000,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,132000,132000,132000,1,1,132000
03e143f8-060b-46b1-b932-aaea00a7c575,(2019)粤0307民初8912号,深圳市龙岗区人民法院,基层法院,2019-07-22,,,,,,一审,0,,,,,虚拟货币借贷,100000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
03e1dcc5-ed4d-481b-871d-b1cd012b9432,(2024)苏11民终792号,江苏省镇江市中级人民法院,中院,2024-05-20,,,,,,二审,1,,,,,虚拟货币买卖,162500,民间借贷,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,162500,162500,162500,1,1,162500
03e251cd-a67f-49bc-ab0a-ab1200a571a0,(2019)沪0114民初10473号,嘉定区人民法院,基层法院,2019-08-29,,,,,,一审,0,,,,,发币/ICO,136000,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,136000,136000,136000,1,1,136000
03e4eb6c-cbb1-4dd0-909c-af9b010a37fa,(2022)陕0114刑初185号,西安市阎良区人民法院,基层法院,2022-12-05,,,,,,一审,0,,,,,虚拟货币交易,36700,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,36700,36700,36700,1,1,36700
03e73123-108c-4a1a-9c24-ae69009fe46d,（2021）粤0305刑初716号,深圳市南山区人民法院,基层法院,2021-07-20,,,,,,一审,0,,,,,,9000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,9000,9000,9000,1,1,9000
03ea8b29-194a-4c5b-8508-b23d00152df4,(2024)鄂1202刑初580号,咸宁市咸安区人民法院,基层法院,2024-09-30,,,,,,一审,0,,,,,技术服务,327900,买卖身份证件罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,327900,327900,327900,1,1,327900
